Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
0 ,1486 ,893 ,1532 ,908 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.121951 ,0.000000 ,0.000000 ,1.816518 ,0.000000 ,0.000000 ,-2.161951 ,0.000000
1 ,1484 ,899 ,1527 ,909 ,10 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.243902 ,0.000000 ,0.000000 ,1.816274 ,0.000000 ,0.000000 ,-2.162195 ,-0.430664
2 ,1487 ,899 ,1529 ,912 ,20 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.243902 ,0.000000 ,0.000000 ,1.816030 ,0.000000 ,0.000000 ,-2.162439 ,-0.909180
3 ,1485 ,898 ,1525 ,911 ,30 ,16.402637 ,16.402637 ,16.402637 ,0.000000 ,0.000000 ,-0.060976 ,0.000000 ,0.000000 ,1.815969 ,0.000000 ,0.016403 ,-2.162500 ,-1.148438
4 ,1485 ,899 ,1528 ,911 ,40 ,16.402637 ,32.805275 ,24.603956 ,0.000000 ,-14.684404 ,-0.121951 ,0.000000 ,-0.014684 ,1.815847 ,-0.000006 ,0.041007 ,-2.162622 ,-1.339844
5 ,1485 ,899 ,1526 ,912 ,50 ,32.805275 ,16.402637 ,24.603956 ,0.000000 ,14.684404 ,-0.487805 ,0.000000 ,0.000000 ,1.815360 ,-0.000006 ,0.065611 ,-2.163110 ,-2.249023
6 ,1483 ,897 ,1526 ,911 ,60 ,49.207912 ,32.805275 ,41.006592 ,0.000000 ,14.684404 ,-0.975610 ,0.000000 ,0.014684 ,1.814384 ,0.000004 ,0.106617 ,-2.164085 ,-3.062500
7 ,1483 ,897 ,1526 ,911 ,70 ,32.805275 ,32.805275 ,32.805275 ,0.000000 ,0.000000 ,-2.317073 ,0.000000 ,0.014684 ,1.812067 ,0.000013 ,0.139422 ,-2.166403 ,-3.445312
8 ,1481 ,894 ,1524 ,908 ,80 ,32.805275 ,49.207912 ,41.006592 ,0.000000 ,-14.684404 ,-3.170732 ,0.000000 ,0.000000 ,1.808896 ,0.000013 ,0.180429 ,-2.169573 ,-5.790039
9 ,1490 ,899 ,1531 ,911 ,90 ,49.207912 ,49.207912 ,49.207912 ,0.000000 ,0.000000 ,-3.475610 ,0.000000 ,0.000000 ,1.805421 ,0.000013 ,0.229637 ,-2.173049 ,-10.575195
10 ,1484 ,906 ,1527 ,914 ,100 ,65.610550 ,49.207912 ,57.409229 ,0.000000 ,14.684404 ,-5.670732 ,0.000000 ,0.014684 ,1.799750 ,0.000027 ,0.287046 ,-2.178720 ,-14.833984
11 ,1479 ,900 ,1526 ,910 ,110 ,82.013184 ,82.013184 ,82.013184 ,0.000000 ,0.000000 ,-7.256098 ,0.000000 ,0.014684 ,1.792494 ,0.000048 ,0.369059 ,-2.185976 ,-17.417969
12 ,1475 ,898 ,1521 ,907 ,120 ,49.207912 ,65.610550 ,57.409229 ,0.000000 ,-14.684404 ,-6.585366 ,0.000000 ,0.000000 ,1.785908 ,0.000048 ,0.426469 ,-2.192561 ,-19.619141
13 ,1473 ,897 ,1519 ,906 ,120 ,49.207912 ,65.610550 ,57.409229 ,0.000000 ,-14.684404 ,-5.000000 ,0.000000 ,-0.014684 ,1.780908 ,0.000034 ,0.483878 ,-2.197561 ,-22.394531
14 ,1471 ,899 ,1521 ,908 ,120 ,98.415825 ,82.013184 ,90.214508 ,0.000000 ,14.684404 ,-5.060976 ,0.000000 ,0.000000 ,1.775847 ,0.000034 ,0.574092 ,-2.202622 ,-24.643555
15 ,1470 ,901 ,1523 ,907 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-5.304878 ,0.000000 ,0.000000 ,1.770543 ,0.000034 ,0.672508 ,-2.207927 ,-27.323242
16 ,1464 ,898 ,1521 ,901 ,120 ,65.610550 ,82.013184 ,73.811867 ,0.000000 ,-14.684404 ,-3.963415 ,0.000000 ,-0.014684 ,1.766579 ,0.000015 ,0.746320 ,-2.211890 ,-31.151367
17 ,1460 ,896 ,1522 ,898 ,120 ,49.207912 ,49.207912 ,49.207912 ,0.000000 ,0.000000 ,-1.646341 ,0.000000 ,-0.014684 ,1.764933 ,0.000002 ,0.795528 ,-2.213537 ,-34.022461
18 ,1459 ,898 ,1521 ,898 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-0.975610 ,0.000000 ,-0.014684 ,1.763957 ,-0.000023 ,0.893944 ,-2.214512 ,-34.596680
19 ,1456 ,903 ,1528 ,901 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.951220 ,0.000000 ,-0.014684 ,1.762006 ,-0.000048 ,0.992360 ,-2.216464 ,-33.161133
20 ,1451 ,905 ,1523 ,896 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-2.195122 ,0.000000 ,-0.014684 ,1.759811 ,-0.000074 ,1.090775 ,-2.218659 ,-34.022461
21 ,1445 ,899 ,1520 ,892 ,120 ,98.415825 ,82.013184 ,90.214508 ,0.000000 ,14.684404 ,-1.951220 ,0.000000 ,0.000000 ,1.757860 ,-0.000074 ,1.180990 ,-2.220610 ,-33.831055
22 ,1439 ,900 ,1521 ,887 ,120 ,82.013184 ,82.013184 ,82.013184 ,0.000000 ,0.000000 ,-1.463415 ,0.000000 ,0.000000 ,1.756396 ,-0.000074 ,1.263003 ,-2.222073 ,-26.126953
23 ,1436 ,899 ,1520 ,884 ,120 ,82.013184 ,114.818459 ,98.415825 ,0.000000 ,-29.368809 ,-1.097561 ,0.000000 ,-0.029369 ,1.755299 ,-0.000124 ,1.361419 ,-2.223171 ,-20.289062
24 ,1432 ,899 ,1519 ,883 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-1.951220 ,0.000000 ,-0.014684 ,1.753347 ,-0.000156 ,1.484439 ,-2.225122 ,-19.092773
25 ,1427 ,899 ,1518 ,881 ,120 ,114.818459 ,82.013184 ,98.415825 ,0.000000 ,29.368809 ,-1.829268 ,0.000000 ,0.014684 ,1.751518 ,-0.000130 ,1.582855 ,-2.226951 ,-17.465820
26 ,1425 ,898 ,1519 ,878 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-2.195122 ,0.000000 ,0.000000 ,1.749323 ,-0.000130 ,1.689472 ,-2.229146 ,-16.843750
27 ,1421 ,898 ,1519 ,875 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-1.768293 ,0.000000 ,-0.014684 ,1.747555 ,-0.000158 ,1.796089 ,-2.230915 ,-16.891602
28 ,1417 ,895 ,1516 ,872 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-0.426829 ,0.000000 ,-0.029369 ,1.747128 ,-0.000212 ,1.902706 ,-2.231342 ,-11.675781
29 ,1420 ,908 ,1523 ,878 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-1.280488 ,0.000000 ,0.000000 ,1.745847 ,-0.000212 ,2.017524 ,-2.232622 ,3.493164
30 ,1419 ,906 ,1521 ,876 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.353659 ,0.000000 ,0.000000 ,1.742494 ,-0.000212 ,2.132343 ,-2.235976 ,20.384766
31 ,1414 ,898 ,1516 ,871 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.134146 ,0.000000 ,0.000000 ,1.740360 ,-0.000212 ,2.247161 ,-2.238110 ,34.070312
32 ,1414 ,897 ,1518 ,869 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,2.012195 ,0.000000 ,-0.014684 ,1.742372 ,-0.000240 ,2.353779 ,-2.236098 ,43.879883
33 ,1413 ,898 ,1518 ,870 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,4.512195 ,0.000000 ,-0.014684 ,1.746884 ,-0.000269 ,2.468597 ,-2.231586 ,50.914062
34 ,1415 ,899 ,1517 ,871 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,3.902439 ,0.000000 ,0.000000 ,1.750786 ,-0.000269 ,2.575214 ,-2.227683 ,58.522461
35 ,1413 ,899 ,1518 ,872 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,2.073171 ,0.000000 ,0.000000 ,1.752860 ,-0.000269 ,2.690032 ,-2.225610 ,65.700195
36 ,1416 ,898 ,1517 ,870 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,0.914634 ,0.000000 ,0.000000 ,1.753774 ,-0.000269 ,2.804851 ,-2.224695 ,68.284180
37 ,1416 ,896 ,1515 ,871 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,2.195122 ,0.000000 ,-0.014684 ,1.755969 ,-0.000296 ,2.911468 ,-2.222500 ,73.212891
38 ,1418 ,897 ,1517 ,871 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,3.658537 ,0.000000 ,0.000000 ,1.759628 ,-0.000296 ,3.034488 ,-2.218842 ,79.002930
39 ,1420 ,899 ,1514 ,876 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,3.231707 ,0.000000 ,0.000000 ,1.762860 ,-0.000296 ,3.132904 ,-2.215610 ,82.256836
40 ,1420 ,897 ,1512 ,873 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,1.036585 ,0.000000 ,0.000000 ,1.763896 ,-0.000296 ,3.247722 ,-2.214573 ,82.639648
41 ,1426 ,898 ,1517 ,878 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-0.121951 ,0.000000 ,0.014684 ,1.763774 ,-0.000265 ,3.370742 ,-2.214695 ,78.524414
42 ,1429 ,898 ,1516 ,879 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,0.914634 ,0.000000 ,0.014684 ,1.764689 ,-0.000240 ,3.469158 ,-2.213781 ,78.620117
43 ,1433 ,899 ,1517 ,881 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,1.341463 ,0.000000 ,0.014684 ,1.766030 ,-0.000210 ,3.583976 ,-2.212439 ,74.839844
44 ,1436 ,898 ,1517 ,883 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-0.365854 ,0.000000 ,0.000000 ,1.765664 ,-0.000210 ,3.690593 ,-2.212805 ,66.417969
45 ,1440 ,901 ,1515 ,888 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-2.682927 ,0.000000 ,0.014684 ,1.762982 ,-0.000179 ,3.813613 ,-2.215488 ,64.360352
46 ,1445 ,900 ,1515 ,889 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-5.426829 ,0.000000 ,0.014684 ,1.757555 ,-0.000153 ,3.912029 ,-2.220915 ,63.977539
47 ,1449 ,898 ,1515 ,893 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-6.219512 ,0.000000 ,0.014684 ,1.751335 ,-0.000128 ,4.010445 ,-2.227134 ,61.345703
48 ,1456 ,897 ,1516 ,895 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.902439 ,0.000000 ,0.014684 ,1.747433 ,-0.000099 ,4.125263 ,-2.231037 ,57.996094
49 ,1462 ,906 ,1515 ,905 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-0.853659 ,0.000000 ,0.014684 ,1.746579 ,-0.000069 ,4.240082 ,-2.231890 ,56.895508
50 ,1465 ,901 ,1511 ,907 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,0.060976 ,0.000000 ,-0.014684 ,1.746640 ,-0.000099 ,4.354900 ,-2.231829 ,51.536133
51 ,1474 ,902 ,1514 ,910 ,120 ,98.415825 ,82.013184 ,90.214508 ,0.000000 ,14.684404 ,-0.121951 ,0.000000 ,0.000000 ,1.746518 ,-0.000099 ,4.445115 ,-2.231951 ,40.291016
52 ,1480 ,901 ,1514 ,915 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,0.121951 ,0.000000 ,0.014684 ,1.746640 ,-0.000071 ,4.551732 ,-2.231829 ,31.629883
53 ,1488 ,899 ,1514 ,919 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-0.121951 ,0.000000 ,0.014684 ,1.746518 ,-0.000042 ,4.666551 ,-2.231951 ,24.834961
54 ,1495 ,902 ,1515 ,925 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,-0.975610 ,0.000000 ,-0.014684 ,1.745543 ,-0.000071 ,4.781369 ,-2.232927 ,17.465820
55 ,1505 ,903 ,1515 ,932 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.402439 ,0.000000 ,-0.014684 ,1.744140 ,-0.000097 ,4.879785 ,-2.234329 ,12.680664
56 ,1513 ,903 ,1514 ,935 ,120 ,114.818459 ,82.013184 ,98.415825 ,0.000000 ,29.368809 ,-2.256098 ,0.000000 ,0.014684 ,1.741884 ,-0.000071 ,4.978200 ,-2.236585 ,13.063477
57 ,1520 ,902 ,1515 ,941 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.963415 ,0.000000 ,0.014684 ,1.737921 ,-0.000042 ,5.093019 ,-2.240549 ,11.005859
58 ,1528 ,902 ,1515 ,948 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,-4.512195 ,0.000000 ,-0.014684 ,1.733408 ,-0.000071 ,5.207838 ,-2.245061 ,6.699219
59 ,1536 ,904 ,1515 ,957 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-3.536585 ,0.000000 ,0.000000 ,1.729872 ,-0.000071 ,5.314455 ,-2.248598 ,5.933594
60 ,1546 ,902 ,1513 ,963 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.207317 ,0.000000 ,0.014684 ,1.725664 ,-0.000044 ,5.421072 ,-2.252805 ,5.263672
61 ,1553 ,906 ,1517 ,967 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-7.256098 ,0.000000 ,0.000000 ,1.718408 ,-0.000044 ,5.527689 ,-2.260061 ,0.334961
62 ,1555 ,905 ,1516 ,968 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-8.292683 ,0.000000 ,-0.014684 ,1.710116 ,-0.000071 ,5.634306 ,-2.268354 ,-5.215820
63 ,1554 ,906 ,1515 ,968 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-7.865854 ,0.000000 ,0.014684 ,1.702250 ,-0.000042 ,5.749125 ,-2.276220 ,-11.867188
64 ,1550 ,907 ,1513 ,965 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-7.500000 ,0.000000 ,0.014684 ,1.694750 ,-0.000013 ,5.863943 ,-2.283720 ,-15.456055
65 ,1549 ,907 ,1513 ,967 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-7.317073 ,0.000000 ,0.000000 ,1.687433 ,-0.000013 ,5.986963 ,-2.291037 ,-10.144531
66 ,1549 ,906 ,1514 ,966 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-7.865854 ,0.000000 ,-0.014684 ,1.679567 ,-0.000040 ,6.093580 ,-2.298903 ,-6.412109
67 ,1546 ,905 ,1511 ,965 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-7.195122 ,0.000000 ,0.014684 ,1.672372 ,-0.000011 ,6.208398 ,-2.306098 ,-7.225586
68 ,1546 ,903 ,1511 ,964 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-6.402439 ,0.000000 ,0.029369 ,1.665969 ,0.000044 ,6.315015 ,-2.312500 ,-6.555664
69 ,1546 ,908 ,1511 ,968 ,120 ,98.415825 ,147.623734 ,123.019783 ,0.000000 ,-44.053215 ,-5.548780 ,0.000000 ,-0.014684 ,1.660421 ,0.000013 ,6.438035 ,-2.318049 ,-4.163086
70 ,1538 ,903 ,1506 ,965 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-5.121951 ,0.000000 ,-0.014684 ,1.655299 ,-0.000017 ,6.552854 ,-2.323171 ,-5.837891
71 ,1548 ,909 ,1512 ,970 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-5.548780 ,0.000000 ,0.014684 ,1.649750 ,0.000013 ,6.667672 ,-2.328720 ,-7.225586
72 ,1548 ,907 ,1511 ,970 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-5.853659 ,0.000000 ,0.014684 ,1.643896 ,0.000042 ,6.782491 ,-2.334573 ,-3.062500
73 ,1549 ,907 ,1509 ,972 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-5.304878 ,0.000000 ,-0.000000 ,1.638591 ,0.000042 ,6.889108 ,-2.339878 ,1.291992
74 ,1552 ,907 ,1508 ,977 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-4.634146 ,0.000000 ,-0.000000 ,1.633957 ,0.000042 ,7.003926 ,-2.344512 ,7.751953
75 ,1555 ,907 ,1509 ,979 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-3.841464 ,0.000000 ,0.014684 ,1.630116 ,0.000069 ,7.110543 ,-2.348354 ,17.896484
76 ,1561 ,909 ,1509 ,983 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-3.780488 ,0.000000 ,0.014684 ,1.626335 ,0.000103 ,7.241765 ,-2.352134 ,27.371094
77 ,1563 ,908 ,1508 ,987 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-4.634146 ,0.000000 ,-0.000000 ,1.621701 ,0.000103 ,7.348382 ,-2.356768 ,31.869141
78 ,1568 ,907 ,1508 ,989 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-5.000000 ,0.000000 ,-0.000000 ,1.616701 ,0.000103 ,7.463200 ,-2.361768 ,33.352539
79 ,1571 ,912 ,1507 ,993 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.878049 ,0.000000 ,0.014684 ,1.611823 ,0.000130 ,7.569818 ,-2.366647 ,32.874023
80 ,1574 ,910 ,1511 ,993 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.573171 ,0.000000 ,0.029369 ,1.607250 ,0.000185 ,7.676435 ,-2.371220 ,31.821289
81 ,1575 ,910 ,1509 ,995 ,120 ,98.415825 ,147.623734 ,123.019783 ,0.000000 ,-44.053215 ,-5.121951 ,0.000000 ,-0.014684 ,1.602128 ,0.000153 ,7.799454 ,-2.376342 ,30.816406
82 ,1573 ,912 ,1506 ,995 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-5.853659 ,0.000000 ,-0.014684 ,1.596274 ,0.000124 ,7.914273 ,-2.382195 ,31.629883
83 ,1574 ,913 ,1507 ,996 ,120 ,147.623734 ,98.415825 ,123.019783 ,0.000000 ,44.053215 ,-5.792683 ,0.000000 ,0.029369 ,1.590482 ,0.000187 ,8.037292 ,-2.387988 ,33.256836
84 ,1575 ,914 ,1508 ,999 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-4.878049 ,0.000000 ,0.014684 ,1.585603 ,0.000214 ,8.143909 ,-2.392866 ,34.692383
85 ,1575 ,914 ,1505 ,1000 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-6.097561 ,0.000000 ,-0.000000 ,1.579506 ,0.000214 ,8.250526 ,-2.398963 ,31.916992
86 ,1576 ,912 ,1505 ,1001 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-6.402439 ,0.000000 ,-0.000000 ,1.573104 ,0.000214 ,8.365345 ,-2.405366 ,28.041016
87 ,1578 ,910 ,1503 ,1001 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-5.792683 ,0.000000 ,-0.000000 ,1.567311 ,0.000214 ,8.496567 ,-2.411159 ,27.801758
88 ,1578 ,909 ,1505 ,1001 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-6.097561 ,0.000000 ,0.014684 ,1.561213 ,0.000242 ,8.603184 ,-2.417256 ,23.351562
89 ,1580 ,915 ,1502 ,1007 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-7.073171 ,0.000000 ,0.029369 ,1.554140 ,0.000296 ,8.709801 ,-2.424329 ,16.604492
90 ,1575 ,909 ,1501 ,1002 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,-7.012195 ,0.000000 ,-0.000000 ,1.547128 ,0.000296 ,8.824619 ,-2.431342 ,10.958008
91 ,1583 ,915 ,1506 ,1008 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-6.280488 ,0.000000 ,-0.000000 ,1.540847 ,0.000296 ,8.939438 ,-2.437622 ,7.129883
92 ,1582 ,914 ,1503 ,1009 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-6.219512 ,0.000000 ,0.014684 ,1.534628 ,0.000328 ,9.062457 ,-2.443841 ,5.502930
93 ,1582 ,912 ,1502 ,1009 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-6.097561 ,0.000000 ,-0.000000 ,1.528530 ,0.000328 ,9.169074 ,-2.449939 ,6.938477
94 ,1585 ,916 ,1503 ,1013 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-6.219512 ,0.000000 ,-0.000000 ,1.522311 ,0.000328 ,9.283893 ,-2.456159 ,7.991211
95 ,1587 ,914 ,1503 ,1016 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-5.670732 ,0.000000 ,0.014684 ,1.516640 ,0.000355 ,9.390511 ,-2.461829 ,7.943359
96 ,1587 ,917 ,1500 ,1016 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-4.329268 ,0.000000 ,-0.000000 ,1.512311 ,0.000355 ,9.513530 ,-2.466159 ,7.656250
97 ,1590 ,915 ,1500 ,1016 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-3.353659 ,0.000000 ,-0.000000 ,1.508957 ,0.000355 ,9.644751 ,-2.469512 ,3.493164
98 ,1591 ,913 ,1501 ,1018 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-3.841464 ,0.000000 ,-0.000000 ,1.505116 ,0.000355 ,9.743167 ,-2.473354 ,-0.622070
99 ,1591 ,916 ,1499 ,1019 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-5.060976 ,0.000000 ,-0.000000 ,1.500055 ,0.000355 ,9.857985 ,-2.478415 ,-0.526367
100 ,1596 ,918 ,1503 ,1023 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.512195 ,0.000000 ,0.014684 ,1.495543 ,0.000383 ,9.964602 ,-2.482927 ,1.483398
101 ,1595 ,919 ,1502 ,1024 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-1.829268 ,0.000000 ,-0.000000 ,1.493713 ,0.000383 ,10.087623 ,-2.484756 ,4.450195
102 ,1598 ,917 ,1500 ,1025 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-1.097561 ,0.000000 ,-0.014684 ,1.492616 ,0.000351 ,10.210642 ,-2.485854 ,7.464844
103 ,1598 ,918 ,1500 ,1026 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-2.378049 ,0.000000 ,-0.029369 ,1.490238 ,0.000296 ,10.317259 ,-2.488232 ,10.527344
104 ,1598 ,917 ,1498 ,1027 ,120 ,131.221100 ,82.013184 ,106.617142 ,0.000000 ,44.053215 ,-2.256098 ,0.000000 ,0.014684 ,1.487982 ,0.000324 ,10.423877 ,-2.490488 ,12.919922
105 ,1600 ,916 ,1497 ,1028 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.317073 ,0.000000 ,0.014684 ,1.485664 ,0.000353 ,10.538694 ,-2.492805 ,13.685547
106 ,1600 ,918 ,1498 ,1029 ,120 ,114.818459 ,147.623734 ,131.221100 ,0.000000 ,-29.368809 ,-2.256098 ,0.000000 ,-0.014684 ,1.483408 ,0.000319 ,10.669916 ,-2.495061 ,15.025391
107 ,1602 ,918 ,1496 ,1030 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-3.292683 ,0.000000 ,-0.014684 ,1.480116 ,0.000294 ,10.768332 ,-2.498354 ,15.838867
108 ,1603 ,916 ,1497 ,1030 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.963415 ,0.000000 ,-0.014684 ,1.476152 ,0.000265 ,10.883150 ,-2.502317 ,19.666992
109 ,1605 ,917 ,1496 ,1030 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.353659 ,0.000000 ,-0.014684 ,1.472799 ,0.000235 ,10.997969 ,-2.505671 ,24.308594
110 ,1613 ,918 ,1502 ,1034 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-2.256098 ,0.000000 ,-0.000000 ,1.470543 ,0.000235 ,11.120989 ,-2.507927 ,26.892578
111 ,1611 ,921 ,1497 ,1035 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.890244 ,0.000000 ,-0.000000 ,1.468652 ,0.000235 ,11.235806 ,-2.509817 ,30.002930
112 ,1611 ,919 ,1498 ,1037 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-2.134146 ,0.000000 ,-0.000000 ,1.466518 ,0.000235 ,11.334223 ,-2.511951 ,32.347656
113 ,1612 ,919 ,1494 ,1036 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,-2.073171 ,0.000000 ,-0.029369 ,1.464445 ,0.000177 ,11.449041 ,-2.514024 ,33.161133
114 ,1614 ,918 ,1497 ,1039 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-0.853659 ,0.000000 ,-0.014684 ,1.463591 ,0.000145 ,11.572061 ,-2.514878 ,31.821289
115 ,1616 ,919 ,1497 ,1039 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,0.060976 ,0.000000 ,-0.014684 ,1.463652 ,0.000116 ,11.686879 ,-2.514817 ,29.955078
