Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
626 ,330 ,59 ,3303 ,928 ,0 ,-82.013184 ,49.207912 ,-16.402637 ,-203.000000 ,-117.475235 ,-110.000000 ,0.000000 ,-3.274622 ,-2.573964 ,-0.006926 ,0.172102 ,28.986160 ,-698.010742
627 ,329 ,61 ,3300 ,923 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-206.500000 ,-132.159637 ,-109.085365 ,0.000000 ,-3.406782 ,-2.683049 ,-0.007414 ,0.180289 ,28.877075 ,-690.067383
628 ,325 ,62 ,3297 ,919 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-210.000000 ,-132.159637 ,-108.353661 ,0.000000 ,-3.538942 ,-2.791403 ,-0.007920 ,0.188474 ,28.768723 ,-684.899414
629 ,323 ,62 ,3296 ,911 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-213.500000 ,-132.159637 ,-108.536591 ,0.000000 ,-3.671101 ,-2.899939 ,-0.008445 ,0.196659 ,28.660185 ,-681.693359
630 ,321 ,61 ,3296 ,906 ,0 ,-82.013184 ,82.013184 ,0.000000 ,-217.000000 ,-146.844055 ,-110.853661 ,0.000000 ,-3.817945 ,-3.010793 ,-0.008445 ,0.196659 ,28.549332 ,-680.497070
631 ,318 ,67 ,3297 ,906 ,0 ,-82.013184 ,82.013184 ,0.000000 ,-220.500000 ,-146.844055 ,-115.060982 ,0.000000 ,-3.964789 ,-3.125854 ,-0.008445 ,0.196659 ,28.434271 ,-678.630859
632 ,310 ,65 ,3290 ,895 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-224.000000 ,-132.159637 ,-121.646347 ,0.000000 ,-4.096949 ,-3.247500 ,-0.009031 ,0.204839 ,28.312624 ,-676.812500
633 ,312 ,69 ,3291 ,892 ,0 ,-82.013184 ,65.610550 ,-8.201319 ,-227.500000 ,-132.159637 ,-129.024399 ,0.000000 ,-4.229109 ,-3.376525 ,-0.008426 ,0.196660 ,28.183599 ,-676.477539
634 ,308 ,72 ,3289 ,887 ,0 ,-65.610550 ,98.415825 ,16.402637 ,-231.000000 ,-146.844055 ,-135.670731 ,0.000000 ,-4.375953 ,-3.512195 ,-0.009678 ,0.213015 ,28.047930 ,-675.281250
635 ,306 ,73 ,3286 ,883 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-234.500000 ,-132.159637 ,-141.402435 ,0.000000 ,-4.508112 ,-3.653598 ,-0.010322 ,0.221191 ,27.906527 ,-674.467773
636 ,301 ,75 ,3281 ,874 ,0 ,-82.013184 ,65.610550 ,-8.201319 ,-238.000000 ,-132.159637 ,-145.243912 ,0.000000 ,-4.640272 ,-3.798842 ,-0.009659 ,0.213017 ,27.761282 ,-673.319336
637 ,300 ,77 ,3282 ,872 ,0 ,-82.013184 ,82.013184 ,0.000000 ,-241.500000 ,-146.844055 ,-147.926834 ,0.000000 ,-4.787116 ,-3.946769 ,-0.009659 ,0.213017 ,27.613356 ,-674.132812
638 ,296 ,78 ,3277 ,865 ,0 ,-65.610550 ,98.415825 ,16.402637 ,-245.000000 ,-146.844055 ,-149.024399 ,0.000000 ,-4.933960 ,-4.095793 ,-0.011070 ,0.229358 ,27.464331 ,-675.807617
639 ,291 ,79 ,3277 ,858 ,0 ,-82.013184 ,98.415825 ,8.201319 ,-248.500000 ,-161.528458 ,-149.268295 ,0.000000 ,-5.095489 ,-4.245061 ,-0.011798 ,0.237527 ,27.315063 ,-675.855469
640 ,289 ,81 ,3276 ,854 ,0 ,-98.415825 ,98.415825 ,0.000000 ,-252.000000 ,-176.212860 ,-149.939026 ,0.000000 ,-5.271702 ,-4.395000 ,-0.011798 ,0.237527 ,27.165125 ,-676.238281
641 ,287 ,86 ,3276 ,851 ,0 ,-98.415825 ,98.415825 ,0.000000 ,-255.500000 ,-176.212860 ,-151.280487 ,0.000000 ,-5.447915 ,-4.546281 ,-0.011798 ,0.237527 ,27.013844 ,-676.812500
642 ,280 ,85 ,3268 ,845 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-259.000000 ,-190.897263 ,-153.414642 ,0.000000 ,-5.638812 ,-4.699696 ,-0.012604 ,0.245689 ,26.860430 ,-677.051758
643 ,279 ,89 ,3268 ,841 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-262.500000 ,-190.897263 ,-156.524399 ,0.000000 ,-5.829709 ,-4.856220 ,-0.013437 ,0.253848 ,26.703905 ,-678.391602
644 ,278 ,92 ,3265 ,836 ,0 ,-114.818459 ,98.415825 ,-8.201319 ,-266.000000 ,-190.897263 ,-160.365860 ,0.000000 ,-6.020606 ,-5.016586 ,-0.012577 ,0.245692 ,26.543539 ,-681.980469
645 ,275 ,91 ,3263 ,830 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-269.500000 ,-190.897263 ,-165.060974 ,0.000000 ,-6.211504 ,-5.181647 ,-0.013464 ,0.253845 ,26.378477 ,-685.377930
646 ,271 ,94 ,3258 ,828 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-273.000000 ,-190.897263 ,-169.329269 ,0.000000 ,-6.402401 ,-5.350976 ,-0.014379 ,0.261995 ,26.209148 ,-687.387695
647 ,269 ,99 ,3257 ,824 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-276.500000 ,-190.897263 ,-173.902451 ,0.000000 ,-6.593298 ,-5.524879 ,-0.015320 ,0.270142 ,26.035246 ,-688.775391
648 ,264 ,100 ,3251 ,819 ,0 ,-82.013184 ,98.415825 ,8.201319 ,-280.000000 ,-161.528458 ,-179.939026 ,0.000000 ,-6.754827 ,-5.704817 ,-0.016285 ,0.278287 ,25.855307 ,-691.311523
649 ,259 ,101 ,3249 ,815 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-283.500000 ,-190.897263 ,-185.060974 ,0.000000 ,-6.945724 ,-5.889878 ,-0.017277 ,0.286428 ,25.670246 ,-693.321289
650 ,254 ,102 ,3247 ,809 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-287.000000 ,-190.897263 ,-188.292694 ,0.000000 ,-7.136621 ,-6.078171 ,-0.018296 ,0.294565 ,25.481953 ,-697.915039
651 ,256 ,113 ,3249 ,812 ,0 ,-98.415825 ,98.415825 ,0.000000 ,-290.500000 ,-176.212860 ,-189.817078 ,0.000000 ,-7.312834 ,-6.267988 ,-0.018296 ,0.294565 ,25.292137 ,-701.073242
652 ,248 ,108 ,3239 ,802 ,0 ,-114.818459 ,114.818459 ,0.000000 ,-294.000000 ,-205.581665 ,-191.036591 ,0.000000 ,-7.518415 ,-6.459025 ,-0.018296 ,0.294565 ,25.101099 ,-699.781250
653 ,245 ,111 ,3236 ,802 ,0 ,-98.415825 ,131.221100 ,16.402637 ,-297.500000 ,-205.581665 ,-191.707321 ,0.000000 ,-7.723997 ,-6.650732 ,-0.020500 ,0.310819 ,24.909391 ,-697.436523
654 ,240 ,112 ,3233 ,798 ,0 ,-114.818459 ,131.221100 ,8.201319 ,-301.000000 ,-220.266068 ,-191.951218 ,0.000000 ,-7.944263 ,-6.842683 ,-0.021634 ,0.318942 ,24.717442 ,-694.421875
655 ,239 ,115 ,3228 ,796 ,0 ,-131.221100 ,114.818459 ,-8.201319 ,-304.500000 ,-220.266068 ,-192.743912 ,0.000000 ,-8.164530 ,-7.035428 ,-0.020469 ,0.310824 ,24.524696 ,-692.412109
656 ,233 ,119 ,3227 ,792 ,0 ,-114.818459 ,147.623734 ,16.402637 ,-308.000000 ,-234.950470 ,-195.243912 ,0.000000 ,-8.399480 ,-7.230671 ,-0.022865 ,0.327050 ,24.329453 ,-691.359375
657 ,230 ,120 ,3223 ,788 ,0 ,-114.818459 ,131.221100 ,8.201319 ,-311.500000 ,-220.266068 ,-198.780487 ,0.000000 ,-8.619746 ,-7.429452 ,-0.024094 ,0.335159 ,24.130672 ,-691.455078
658 ,227 ,124 ,3218 ,785 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-315.000000 ,-249.634888 ,-202.926834 ,0.000000 ,-8.869381 ,-7.632379 ,-0.025359 ,0.343262 ,23.927746 ,-689.923828
659 ,221 ,123 ,3214 ,778 ,0 ,-131.221100 ,114.818459 ,-8.201319 ,-318.500000 ,-220.266068 ,-208.231705 ,0.000000 ,-9.089647 ,-7.840611 ,-0.024063 ,0.335164 ,23.719515 ,-689.397461
660 ,214 ,127 ,3211 ,771 ,0 ,-131.221100 ,131.221100 ,0.000000 ,-322.000000 ,-234.950470 ,-213.414642 ,0.000000 ,-9.324597 ,-8.054025 ,-0.024063 ,0.335164 ,23.506100 ,-688.536133
661 ,214 ,131 ,3210 ,767 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-325.500000 ,-249.634888 ,-217.560974 ,0.000000 ,-9.574232 ,-8.271586 ,-0.025427 ,0.343251 ,23.288538 ,-684.708008
662 ,205 ,134 ,3201 ,757 ,0 ,-114.818459 ,147.623734 ,16.402637 ,-329.000000 ,-234.950470 ,-220.000000 ,0.000000 ,-9.809183 ,-8.491586 ,-0.028222 ,0.359414 ,23.068539 ,-679.061523
663 ,203 ,137 ,3197 ,750 ,0 ,-147.623734 ,131.221100 ,-8.201319 ,-332.500000 ,-249.634888 ,-220.548782 ,0.000000 ,-10.058818 ,-8.712134 ,-0.026789 ,0.351339 ,22.847990 ,-674.324219
664 ,200 ,141 ,3192 ,740 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-336.000000 ,-249.634888 ,-221.463425 ,0.000000 ,-10.308453 ,-8.933599 ,-0.028257 ,0.359408 ,22.626526 ,-672.745117
665 ,196 ,144 ,3189 ,728 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-339.500000 ,-249.634888 ,-224.817078 ,0.000000 ,-10.558087 ,-9.158415 ,-0.029759 ,0.367470 ,22.401709 ,-673.558594
666 ,191 ,148 ,3182 ,715 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-343.000000 ,-249.634888 ,-228.658539 ,0.000000 ,-10.807722 ,-9.387074 ,-0.031297 ,0.375526 ,22.173050 ,-674.707031
667 ,187 ,152 ,3177 ,699 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-346.500000 ,-249.634888 ,-233.475616 ,0.000000 ,-11.057358 ,-9.620549 ,-0.032870 ,0.383575 ,21.939575 ,-681.980469
668 ,183 ,155 ,3173 ,683 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-350.000000 ,-249.634888 ,-238.292694 ,0.000000 ,-11.306993 ,-9.858842 ,-0.034478 ,0.391617 ,21.701283 ,-686.287109
669 ,177 ,158 ,3166 ,665 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-242.926834 ,0.000000 ,-11.571312 ,-10.101769 ,-0.034478 ,0.391617 ,21.458355 ,-680.688477
670 ,177 ,158 ,3166 ,665 ,0 ,-131.221100 ,131.221100 ,0.000000 ,-350.000000 ,-234.950470 ,-247.073181 ,0.000000 ,-11.806262 ,-10.348843 ,-0.034478 ,0.391617 ,21.211283 ,-676.573242
671 ,170 ,163 ,3161 ,643 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-250.121964 ,0.000000 ,-12.070581 ,-10.598964 ,-0.037908 ,0.407657 ,20.961161 ,-674.563477
672 ,174 ,179 ,3159 ,631 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-251.829269 ,0.000000 ,-12.334901 ,-10.850794 ,-0.037908 ,0.407657 ,20.709332 ,-673.415039
673 ,168 ,175 ,3151 ,606 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-252.804886 ,0.000000 ,-12.613904 ,-11.103599 ,-0.039699 ,0.415661 ,20.456526 ,-673.223633
674 ,160 ,177 ,3141 ,586 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-253.048782 ,0.000000 ,-12.878223 ,-11.356647 ,-0.039699 ,0.415661 ,20.203478 ,-676.094727
675 ,161 ,180 ,3137 ,563 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-252.134155 ,0.000000 ,-13.171912 ,-11.608781 ,-0.039699 ,0.415661 ,19.951344 ,-678.391602
676 ,157 ,184 ,3129 ,544 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-250.914642 ,0.000000 ,-13.465600 ,-11.859696 ,-0.039699 ,0.415661 ,19.700428 ,-678.104492
677 ,155 ,190 ,3124 ,526 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-249.939026 ,0.000000 ,-13.729919 ,-12.109635 ,-0.043592 ,0.431594 ,19.450489 ,-677.291016
678 ,154 ,195 ,3115 ,508 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-251.402451 ,0.000000 ,-14.023607 ,-12.361037 ,-0.043592 ,0.431594 ,19.199087 ,-677.434570
679 ,152 ,199 ,3107 ,490 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-256.768311 ,0.000000 ,-14.317295 ,-12.617805 ,-0.047649 ,0.447488 ,18.942318 ,-684.612305
680 ,147 ,202 ,3098 ,473 ,0 ,-131.221100 ,131.221100 ,0.000000 ,-350.000000 ,-234.950470 ,-262.621948 ,0.000000 ,-14.552246 ,-12.880427 ,-0.047649 ,0.447488 ,18.679697 ,-685.090820
681 ,144 ,208 ,3086 ,454 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-267.256104 ,0.000000 ,-14.845934 ,-13.147684 ,-0.047649 ,0.447488 ,18.412441 ,-677.817383
682 ,147 ,220 ,3079 ,443 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-350.000000 ,-249.634888 ,-269.695129 ,0.000000 ,-15.095569 ,-13.417379 ,-0.049785 ,0.455406 ,18.142746 ,-675.472656
683 ,142 ,222 ,3064 ,426 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.487823 ,0.000000 ,-15.374573 ,-13.687867 ,-0.051959 ,0.463314 ,17.872257 ,-675.281250
684 ,141 ,226 ,3050 ,414 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-270.182922 ,0.000000 ,-15.638892 ,-13.958050 ,-0.056381 ,0.479109 ,17.602076 ,-674.515625
685 ,136 ,231 ,3035 ,399 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-268.658539 ,0.000000 ,-15.903212 ,-14.226708 ,-0.056381 ,0.479109 ,17.333416 ,-673.510742
686 ,135 ,234 ,3017 ,387 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-266.524384 ,0.000000 ,-16.196899 ,-14.493233 ,-0.056381 ,0.479109 ,17.066893 ,-675.137695
687 ,132 ,242 ,3003 ,375 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-265.000000 ,0.000000 ,-16.490587 ,-14.758233 ,-0.056381 ,0.479109 ,16.801891 ,-677.003906
688 ,133 ,245 ,2985 ,366 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-264.024384 ,0.000000 ,-16.784275 ,-15.022257 ,-0.056381 ,0.479109 ,16.537867 ,-677.865234
689 ,129 ,252 ,2972 ,355 ,0 ,-131.221100 ,180.429016 ,24.603956 ,-350.000000 ,-279.003693 ,-261.951233 ,0.000000 ,-17.063280 ,-15.284208 ,-0.063600 ,0.502630 ,16.275915 ,-675.855469
690 ,127 ,255 ,2955 ,344 ,0 ,-164.026367 ,180.429016 ,8.201319 ,-350.000000 ,-308.372498 ,-259.024384 ,0.000000 ,-17.371653 ,-15.543233 ,-0.066049 ,0.510457 ,16.016891 ,-671.548828
691 ,125 ,260 ,2940 ,333 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-258.292694 ,0.000000 ,-17.665340 ,-15.801525 ,-0.066049 ,0.510457 ,15.758599 ,-669.012695
692 ,126 ,276 ,2925 ,331 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-261.524384 ,0.000000 ,-17.944344 ,-16.063049 ,-0.068576 ,0.518260 ,15.497074 ,-673.654297
693 ,124 ,278 ,2907 ,319 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-267.317078 ,0.000000 ,-18.223347 ,-16.330366 ,-0.071140 ,0.526050 ,15.229757 ,-681.358398
694 ,123 ,283 ,2888 ,308 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-271.341461 ,0.000000 ,-18.487667 ,-16.601709 ,-0.076342 ,0.541606 ,14.958416 ,-682.219727
695 ,120 ,287 ,2870 ,297 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-274.024384 ,0.000000 ,-18.766670 ,-16.875732 ,-0.078980 ,0.549371 ,14.684392 ,-684.564453
696 ,119 ,294 ,2851 ,285 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-274.268311 ,0.000000 ,-19.030989 ,-17.150002 ,-0.078980 ,0.549371 ,14.410123 ,-687.196289
697 ,118 ,301 ,2834 ,280 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-273.048798 ,0.000000 ,-19.309994 ,-17.423050 ,-0.076268 ,0.541631 ,14.137074 ,-687.148438
698 ,116 ,308 ,2817 ,271 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-271.341461 ,0.000000 ,-19.574312 ,-17.694391 ,-0.081763 ,0.557086 ,13.865733 ,-687.626953
699 ,114 ,312 ,2800 ,262 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-269.634155 ,0.000000 ,-19.853315 ,-17.964025 ,-0.084549 ,0.564800 ,13.596099 ,-688.057617
700 ,113 ,318 ,2779 ,253 ,0 ,-164.026367 ,180.429016 ,8.201319 ,-350.000000 ,-308.372498 ,-266.829285 ,0.000000 ,-20.161688 ,-18.230854 ,-0.087375 ,0.572499 ,13.329269 ,-689.253906
701 ,112 ,324 ,2763 ,246 ,0 ,-180.429016 ,147.623734 ,-16.402637 ,-350.000000 ,-293.688110 ,-262.256104 ,0.000000 ,-20.455378 ,-18.493111 ,-0.081643 ,0.557130 ,13.067014 ,-688.392578
702 ,114 ,338 ,2750 ,242 ,0 ,-164.026367 ,180.429016 ,8.201319 ,-350.000000 ,-308.372498 ,-258.414642 ,0.000000 ,-20.763750 ,-18.751526 ,-0.084551 ,0.564799 ,12.808599 ,-688.440430
703 ,113 ,342 ,2731 ,235 ,0 ,-131.221100 ,196.831650 ,32.805275 ,-350.000000 ,-293.688110 ,-258.292694 ,0.000000 ,-21.057438 ,-19.009819 ,-0.096338 ,0.595413 ,12.550306 ,-691.072266
704 ,111 ,346 ,2709 ,225 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-263.597565 ,0.000000 ,-21.336441 ,-19.273417 ,-0.093354 ,0.587774 ,12.286709 ,-698.106445
705 ,109 ,351 ,2691 ,215 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-269.451233 ,0.000000 ,-21.615444 ,-19.542868 ,-0.090332 ,0.580150 ,12.017258 ,-697.436523
706 ,108 ,359 ,2672 ,208 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-274.939026 ,0.000000 ,-21.879765 ,-19.817806 ,-0.096445 ,0.595371 ,11.742318 ,-693.321289
707 ,108 ,367 ,2655 ,200 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-277.682922 ,0.000000 ,-22.144083 ,-20.095490 ,-0.102628 ,0.610563 ,11.464635 ,-690.210938
708 ,108 ,374 ,2635 ,194 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-350.000000 ,-249.634888 ,-278.109772 ,0.000000 ,-22.393719 ,-20.373598 ,-0.105752 ,0.618146 ,11.186525 ,-684.373047
709 ,109 ,381 ,2618 ,186 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-276.097565 ,0.000000 ,-22.658037 ,-20.649696 ,-0.105752 ,0.618146 ,10.910428 ,-678.391602
710 ,106 ,388 ,2600 ,178 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-273.780487 ,0.000000 ,-22.937042 ,-20.923477 ,-0.108949 ,0.625699 ,10.636647 ,-673.750000
711 ,106 ,393 ,2581 ,171 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-271.463409 ,0.000000 ,-23.216045 ,-21.194941 ,-0.105716 ,0.618162 ,10.365184 ,-673.989258
712 ,107 ,407 ,2564 ,170 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-270.304871 ,0.000000 ,-23.480364 ,-21.465246 ,-0.112251 ,0.633206 ,10.094879 ,-678.295898
713 ,108 ,413 ,2545 ,162 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-269.146362 ,0.000000 ,-23.774052 ,-21.734392 ,-0.112251 ,0.633206 ,9.825733 ,-682.602539
714 ,107 ,418 ,2526 ,156 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-266.646362 ,0.000000 ,-24.067741 ,-22.001038 ,-0.112251 ,0.633206 ,9.559087 ,-682.985352
715 ,110 ,426 ,2505 ,152 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-263.231720 ,0.000000 ,-24.361429 ,-22.264271 ,-0.119017 ,0.648149 ,9.295855 ,-681.693359
716 ,112 ,434 ,2487 ,146 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-263.109772 ,0.000000 ,-24.655117 ,-22.527380 ,-0.125859 ,0.663056 ,9.032744 ,-685.473633
717 ,112 ,441 ,2469 ,143 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-263.597565 ,0.000000 ,-24.934120 ,-22.790977 ,-0.122402 ,0.655619 ,8.769147 ,-686.191406
718 ,112 ,450 ,2447 ,136 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-265.975616 ,0.000000 ,-25.227808 ,-23.056953 ,-0.122402 ,0.655619 ,8.503172 ,-688.440430
719 ,111 ,455 ,2429 ,131 ,0 ,-114.818459 ,180.429016 ,32.805275 ,-350.000000 ,-264.319275 ,-268.292694 ,0.000000 ,-25.492128 ,-23.325245 ,-0.136521 ,0.685230 ,8.234879 ,-692.555664
720 ,110 ,464 ,2411 ,126 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.792694 ,0.000000 ,-25.771132 ,-23.596039 ,-0.140087 ,0.692616 ,7.964086 ,-691.694336
721 ,112 ,471 ,2391 ,125 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-272.621948 ,0.000000 ,-26.050135 ,-23.868660 ,-0.136485 ,0.685248 ,7.691464 ,-690.115234
722 ,112 ,482 ,2375 ,121 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-273.292694 ,0.000000 ,-26.314455 ,-24.141953 ,-0.136485 ,0.685248 ,7.418171 ,-685.282227
723 ,114 ,492 ,2358 ,116 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-273.780487 ,0.000000 ,-26.578773 ,-24.415733 ,-0.143824 ,0.699917 ,7.144391 ,-682.698242
724 ,112 ,501 ,2336 ,113 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-273.536591 ,0.000000 ,-26.843094 ,-24.689270 ,-0.151230 ,0.714552 ,6.870854 ,-682.937500
725 ,111 ,507 ,2313 ,108 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-271.829285 ,0.000000 ,-27.136782 ,-24.961100 ,-0.151230 ,0.714552 ,6.599025 ,-687.291992
726 ,114 ,516 ,2295 ,103 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-269.268311 ,0.000000 ,-27.415785 ,-25.230368 ,-0.147454 ,0.707272 ,6.329757 ,-691.359375
727 ,113 ,524 ,2276 ,103 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-267.012207 ,0.000000 ,-27.680105 ,-25.497379 ,-0.147454 ,0.707272 ,6.062745 ,-692.125000
728 ,114 ,533 ,2255 ,98 ,0 ,-147.623734 ,196.831650 ,24.603956 ,-350.000000 ,-308.372498 ,-266.768311 ,0.000000 ,-27.988478 ,-25.764149 ,-0.159001 ,0.728998 ,5.795976 ,-691.598633
729 ,112 ,539 ,2237 ,94 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-266.524384 ,0.000000 ,-28.267481 ,-26.030672 ,-0.162885 ,0.736222 ,5.529452 ,-687.674805
730 ,114 ,545 ,2217 ,89 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-266.463409 ,0.000000 ,-28.546484 ,-26.297136 ,-0.158966 ,0.729017 ,5.262989 ,-684.851562
731 ,114 ,555 ,2197 ,87 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-266.463409 ,0.000000 ,-28.825487 ,-26.563599 ,-0.162920 ,0.736203 ,4.996525 ,-683.176758
732 ,117 ,563 ,2185 ,85 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-267.500000 ,0.000000 ,-29.119177 ,-26.831099 ,-0.170902 ,0.750532 ,4.729025 ,-679.013672
733 ,115 ,574 ,2162 ,84 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-269.329285 ,0.000000 ,-29.383495 ,-27.100430 ,-0.170902 ,0.750532 ,4.459696 ,-677.721680
734 ,115 ,581 ,2144 ,81 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.304871 ,0.000000 ,-29.662498 ,-27.370733 ,-0.174961 ,0.757659 ,4.189391 ,-680.784180
735 ,114 ,592 ,2125 ,77 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.182922 ,0.000000 ,-29.941504 ,-27.640917 ,-0.179054 ,0.764765 ,3.919208 ,-687.387695
736 ,116 ,599 ,2109 ,74 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.487823 ,0.000000 ,-30.220507 ,-27.911404 ,-0.183182 ,0.771852 ,3.648720 ,-693.704102
737 ,114 ,608 ,2094 ,72 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-270.487823 ,0.000000 ,-30.499510 ,-28.181892 ,-0.179019 ,0.764786 ,3.378232 ,-696.527344
738 ,116 ,618 ,2080 ,71 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.121948 ,0.000000 ,-30.778515 ,-28.452015 ,-0.183216 ,0.771832 ,3.108110 ,-696.240234
